Offer,global,sweden-central,europe-west,europe-north,germany-west-central
linux-nv48sv3-standard,germany-west-central,
windows-m64bdsv3-standard,global,
windows-m64bdsv3-standard,sweden-central,
windows-m64bdsv3-standard,europe-west,
windows-m64bdsv3-standard,europe-north,
windows-m64bdsv3-standard,germany-west-central,
windows-ri-176-core,global,AAN-16688
windows-ri-176-core,sweden-central,
windows-ri-176-core,europe-west,
windows-ri-176-core,europe-north,
windows-ri-176-core,germany-west-central,
windows-e4-2adsv5-standard,global,
windows-e4-2adsv5-standard,sweden-central,AAM-76203
windows-e4-2adsv5-standard,europe-west,AAM-39411
windows-e4-2adsv5-standard,europe-north,AAM-42761
windows-e4-2adsv5-standard,germany-west-central,AAM-38832
windows-ec2adsv5-standard,global,
windows-ec2adsv5-standard,sweden-central,
windows-ec2adsv5-standard,europe-west,AAM-64411
windows-ec2adsv5-standard,europe-north,AAM-64016
windows-ec2adsv5-standard,germany-west-central,AAN-96530
linux-d32dv5-standard,global,
linux-d32dv5-standard,sweden-central,AAM-34914
linux-d32dv5-standard,europe-west,AAM-35684
linux-d32dv5-standard,europe-north,AAM-35298
linux-d32dv5-standard,germany-west-central,AAM-35450
windows-f4sv2-standard,global,
windows-f4sv2-standard,sweden-central,AAL-46489
windows-f4sv2-standard,europe-west,AAA-57351
windows-f4sv2-standard,europe-north,AAD-10157
windows-f4sv2-standard,germany-west-central,AAD-82972
linux-m8-2ms-standard,global,
linux-m8-2ms-standard,sweden-central,AAJ-73942
linux-m8-2ms-standard,europe-west,AAD-15398
linux-m8-2ms-standard,europe-north,AAD-15392
linux-m8-2ms-standard,germany-west-central,AAD-83479
linux-ec96iadsv5-standard,global,
linux-ec96iadsv5-standard,sweden-central,
linux-ec96iadsv5-standard,europe-west,AAM-64316
linux-ec96iadsv5-standard,europe-north,AAM-64096
linux-ec96iadsv5-standard,germany-west-central,AAN-97148
sql-server-linux-standard-60-core,global,AAD-38625
sql-server-linux-standard-60-core,sweden-central,
sql-server-linux-standard-60-core,europe-west,
sql-server-linux-standard-60-core,europe-north,
sql-server-linux-standard-60-core,germany-west-central,
sql-server-redhat-web-6-core,global,AAA-68364
sql-server-redhat-web-6-core,sweden-central,
sql-server-redhat-web-6-core,europe-west,
sql-server-redhat-web-6-core,europe-north,
sql-server-redhat-web-6-core,germany-west-central,
windows-d96v5-standard,global,
windows-d96v5-standard,sweden-central,AAL-81196
windows-d96v5-standard,europe-west,AAL-81329
windows-d96v5-standard,europe-north,AAM-27728
windows-d96v5-standard,germany-west-central,AAM-30526
linux-d15iv2-standard,global,
linux-d15iv2-standard,sweden-central,AAJ-67124
linux-d15iv2-standard,europe-west,AAD-77093
linux-d15iv2-standard,europe-north,AAD-77100
linux-d15iv2-standard,germany-west-central,AAD-78226
sql-server-sles-enterprise-60-core,global,AAD-38597
sql-server-sles-enterprise-60-core,sweden-central,
sql-server-sles-enterprise-60-core,europe-west,
sql-server-sles-enterprise-60-core,europe-north,
sql-server-sles-enterprise-60-core,germany-west-central,
linux-d8psv5-standard,global,
linux-d8psv5-standard,sweden-central,AAN-75654
linux-d8psv5-standard,europe-west,AAM-74011
linux-d8psv5-standard,europe-north,AAL-52475
linux-d8psv5-standard,germany-west-central,AAM-72945
sql-server-web-16-core,global,N7H-06696
sql-server-web-16-core,sweden-central,
sql-server-web-16-core,europe-west,
sql-server-web-16-core,europe-north,
sql-server-web-16-core,germany-west-central,
linux-e16-4ds-v4-standard,global,
linux-e16-4ds-v4-standard,sweden-central,AAL-46861
linux-e16-4ds-v4-standard,europe-west,AAF-35267
linux-e16-4ds-v4-standard,europe-north,AAF-35405
linux-e16-4ds-v4-standard,germany-west-central,AAF-46016
windows-f64alsv6-standard,global,
windows-f64alsv6-standard,sweden-central,
windows-f64alsv6-standard,europe-west,
windows-f64alsv6-standard,europe-north,
windows-f64alsv6-standard,germany-west-central,
sql-server-linux-web-2-core,global,AAA-68239
sql-server-linux-web-2-core,sweden-central,
sql-server-linux-web-2-core,europe-west,
sql-server-linux-web-2-core,europe-north,
sql-server-linux-web-2-core,germany-west-central,
windows-m128bds3v3-standard,global,
windows-m128bds3v3-standard,sweden-central,
windows-m128bds3v3-standard,europe-west,
windows-m128bds3v3-standard,europe-north,
windows-m128bds3v3-standard,germany-west-central,
oracle-java-96-core,global,AAA-54519
oracle-java-96-core,sweden-central,
oracle-java-96-core,europe-west,
oracle-java-96-core,europe-north,
oracle-java-96-core,germany-west-central,
sql-server-web-104-core,global,AAJ-66794
sql-server-web-104-core,sweden-central,
sql-server-web-104-core,europe-west,
sql-server-web-104-core,europe-north,
sql-server-web-104-core,germany-west-central,
linux-d4adsv6-standard,global,
linux-d4adsv6-standard,sweden-central,
linux-d4adsv6-standard,europe-west,
linux-d4adsv6-standard,europe-north,
linux-d4adsv6-standard,germany-west-central,
sql-server-redhat-enterprise-1-core,global,AAA-68479
sql-server-redhat-enterprise-1-core,sweden-central,
sql-server-redhat-enterprise-1-core,europe-west,
sql-server-redhat-enterprise-1-core,europe-north,
sql-server-redhat-enterprise-1-core,germany-west-central,
windows-nd12s-standard,global,
windows-nd12s-standard,sweden-central,
windows-nd12s-standard,europe-west,AAA-94553
windows-nd12s-standard,europe-north,
windows-nd12s-standard,germany-west-central,
sql-server-linux-standard-40-core,global,AAA-68276
sql-server-linux-standard-40-core,sweden-central,
sql-server-linux-standard-40-core,europe-west,
sql-server-linux-standard-40-core,europe-north,
sql-server-linux-standard-40-core,germany-west-central,
sql-server-web-72-core,global,AAA-54530
sql-server-web-72-core,sweden-central,
sql-server-web-72-core,europe-west,
sql-server-web-72-core,europe-north,
sql-server-web-72-core,germany-west-central,
windows-d12v2-standard,global,
windows-d12v2-standard,sweden-central,AAJ-67236
windows-d12v2-standard,europe-west,997-03410
windows-d12v2-standard,europe-north,997-03396
windows-d12v2-standard,germany-west-central,AAD-83034
sql-server-sles-standard-20-core,global,AAA-68444
sql-server-sles-standard-20-core,sweden-central,
sql-server-sles-standard-20-core,europe-west,
sql-server-sles-standard-20-core,europe-north,
sql-server-sles-standard-20-core,germany-west-central,
windows-m128ms-standard,global,
windows-m128ms-standard,sweden-central,AAJ-73974
windows-m128ms-standard,europe-west,AAA-38472
windows-m128ms-standard,europe-north,AAA-38490
windows-m128ms-standard,germany-west-central,AAD-83491
sql-server-ubuntu-pro-standard-192-core,global,AAJ-66735
sql-server-ubuntu-pro-standard-192-core,sweden-central,
sql-server-ubuntu-pro-standard-192-core,europe-west,
sql-server-ubuntu-pro-standard-192-core,europe-north,
sql-server-ubuntu-pro-standard-192-core,germany-west-central,
windows-d4asv4-standard,global,
windows-d4asv4-standard,sweden-central,AAM-88409
windows-d4asv4-standard,europe-west,AAD-97756
windows-d4asv4-standard,europe-north,AAD-97765
windows-d4asv4-standard,germany-west-central,
sles-hpc-standard-96-core,global,AAA-16298
sles-hpc-standard-96-core,sweden-central,
sles-hpc-standard-96-core,europe-west,
sles-hpc-standard-96-core,europe-north,
sles-hpc-standard-96-core,germany-west-central,
windows-ri-18-core,global,AAL-49840
windows-ri-18-core,sweden-central,
windows-ri-18-core,europe-west,
windows-ri-18-core,europe-north,
windows-ri-18-core,germany-west-central,
linux-hb120-16rs-v2-standard,global,
linux-hb120-16rs-v2-standard,sweden-central,
linux-hb120-16rs-v2-standard,europe-west,AAD-89960
linux-hb120-16rs-v2-standard,europe-north,
linux-hb120-16rs-v2-standard,germany-west-central,
windows-d96sv5-standard,global,
windows-d96sv5-standard,sweden-central,AAL-51491
windows-d96sv5-standard,europe-west,AAM-29146
windows-d96sv5-standard,europe-north,AAL-81049
windows-d96sv5-standard,germany-west-central,AAL-80377
linux-ec48asv5-standard,global,
linux-ec48asv5-standard,sweden-central,
linux-ec48asv5-standard,europe-west,AAM-64178
linux-ec48asv5-standard,europe-north,AAM-64010
linux-ec48asv5-standard,germany-west-central,AAN-92096
linux-m176s4v3-standard,global,
linux-m176s4v3-standard,sweden-central,
linux-m176s4v3-standard,europe-west,
linux-m176s4v3-standard,europe-north,
linux-m176s4v3-standard,germany-west-central,
windows-d4dsv4-standard,global,
windows-d4dsv4-standard,sweden-central,AAL-46977
windows-d4dsv4-standard,europe-west,AAF-35396
windows-d4dsv4-standard,europe-north,AAF-37275
windows-d4dsv4-standard,germany-west-central,AAF-45397
linux-sap192-standard,global,
linux-sap192-standard,sweden-central,
linux-sap192-standard,europe-west,
linux-sap192-standard,europe-north,
linux-sap192-standard,germany-west-central,
ubuntu-pro-120-core,global,AAN-88934
ubuntu-pro-120-core,sweden-central,
ubuntu-pro-120-core,europe-west,
ubuntu-pro-120-core,europe-north,
ubuntu-pro-120-core,germany-west-central,
sql-server-redhat-enterprise-6-core,global,AAA-68476
sql-server-redhat-enterprise-6-core,sweden-central,
sql-server-redhat-enterprise-6-core,europe-west,
sql-server-redhat-enterprise-6-core,europe-north,
sql-server-redhat-enterprise-6-core,germany-west-central,
biztalk-server-enterprise-32-core,global,N7H-06770
biztalk-server-enterprise-32-core,sweden-central,
biztalk-server-enterprise-32-core,europe-west,
biztalk-server-enterprise-32-core,europe-north,
biztalk-server-enterprise-32-core,germany-west-central,
windows-e8-2asv5-standard,global,
windows-e8-2asv5-standard,sweden-central,AAM-75568
windows-e8-2asv5-standard,europe-west,AAM-27159
windows-e8-2asv5-standard,europe-north,AAL-94389
windows-e8-2asv5-standard,germany-west-central,AAM-27910
windows-dc48adsv5-standard,global,
windows-dc48adsv5-standard,sweden-central,
windows-dc48adsv5-standard,europe-west,AAM-61796
windows-dc48adsv5-standard,europe-north,AAM-61864
windows-dc48adsv5-standard,germany-west-central,AAN-92281
sql-server-standard-104-core,global,AAJ-66848
sql-server-standard-104-core,sweden-central,
sql-server-standard-104-core,europe-west,
sql-server-standard-104-core,europe-north,
sql-server-standard-104-core,germany-west-central,
sql-server-ubuntu-pro-web-40-core,global,AAJ-62462
sql-server-ubuntu-pro-web-40-core,sweden-central,
sql-server-ubuntu-pro-web-40-core,europe-west,
sql-server-ubuntu-pro-web-40-core,europe-north,
sql-server-ubuntu-pro-web-40-core,germany-west-central,
linux-m64bdsv3-standard,global,
linux-m64bdsv3-standard,sweden-central,
linux-m64bdsv3-standard,europe-west,
linux-m64bdsv3-standard,europe-north,
linux-m64bdsv3-standard,germany-west-central,
linux-e64isv3-standard,global,
linux-e64isv3-standard,sweden-central,AAJ-67041
linux-e64isv3-standard,europe-west,AAD-12860
linux-e64isv3-standard,europe-north,AAD-12965
linux-e64isv3-standard,germany-west-central,AAD-83198
windows-ec96iasv5-standard,global,
windows-ec96iasv5-standard,sweden-central,
windows-ec96iasv5-standard,europe-west,AAM-64531
windows-ec96iasv5-standard,europe-north,AAM-64348
windows-ec96iasv5-standard,germany-west-central,AAN-88423
linux-e20sv3-standard,global,
linux-e20sv3-standard,sweden-central,AAJ-66942
linux-e20sv3-standard,europe-west,AAD-18840
linux-e20sv3-standard,europe-north,AAD-18820
linux-e20sv3-standard,germany-west-central,AAD-83215
sql-server-redhat-web-64-core,global,AAA-68403
sql-server-redhat-web-64-core,sweden-central,
sql-server-redhat-web-64-core,europe-west,
sql-server-redhat-web-64-core,europe-north,
sql-server-redhat-web-64-core,germany-west-central,
windows-dc1dsv3-standard,global,
windows-dc1dsv3-standard,sweden-central,
windows-dc1dsv3-standard,europe-west,AAL-24045
windows-dc1dsv3-standard,europe-north,AAL-23810
windows-dc1dsv3-standard,germany-west-central,
biztalk-server-enterprise-12-core,global,AAA-19524
biztalk-server-enterprise-12-core,sweden-central,
biztalk-server-enterprise-12-core,europe-west,
biztalk-server-enterprise-12-core,europe-north,
biztalk-server-enterprise-12-core,germany-west-central,
sql-server-ubuntu-pro-web-72-core,global,AAJ-62322
sql-server-ubuntu-pro-web-72-core,sweden-central,
sql-server-ubuntu-pro-web-72-core,europe-west,
sql-server-ubuntu-pro-web-72-core,europe-north,
sql-server-ubuntu-pro-web-72-core,germany-west-central,
sql-server-ubuntu-pro-web-6-core,global,AAJ-62366
sql-server-ubuntu-pro-web-6-core,sweden-central,
sql-server-ubuntu-pro-web-6-core,europe-west,
sql-server-ubuntu-pro-web-6-core,europe-north,
sql-server-ubuntu-pro-web-6-core,germany-west-central,
linux-hb176rsv4-standard,global,
linux-hb176rsv4-standard,sweden-central,AAN-72773
linux-hb176rsv4-standard,europe-west,AAN-72747
linux-hb176rsv4-standard,europe-north,
linux-hb176rsv4-standard,germany-west-central,
windows-m32bsv3-standard,global,
windows-m32bsv3-standard,sweden-central,
windows-m32bsv3-standard,europe-west,
windows-m32bsv3-standard,europe-north,
windows-m32bsv3-standard,germany-west-central,
windows-ri-6-core,global,AAA-70516
windows-ri-6-core,sweden-central,
windows-ri-6-core,europe-west,
windows-ri-6-core,europe-north,
windows-ri-6-core,germany-west-central,
sles-sap-64-core,global,AAA-38950
sles-sap-64-core,sweden-central,
sles-sap-64-core,europe-west,
sles-sap-64-core,europe-north,
sles-sap-64-core,germany-west-central,
windows-b8ms-standard,global,
windows-b8ms-standard,sweden-central,AAJ-67016
windows-b8ms-standard,europe-west,AAA-87189
windows-b8ms-standard,europe-north,AAA-88009
windows-b8ms-standard,germany-west-central,AAD-83153
linux-e96av4-standard,global,
linux-e96av4-standard,sweden-central,AAM-86288
linux-e96av4-standard,europe-west,AAD-90218
linux-e96av4-standard,europe-north,AAD-90221
linux-e96av4-standard,germany-west-central,
windows-e16-4asv5-standard,global,
windows-e16-4asv5-standard,sweden-central,AAM-76319
windows-e16-4asv5-standard,europe-west,AAM-29955
windows-e16-4asv5-standard,europe-north,AAM-31568
windows-e16-4asv5-standard,germany-west-central,AAM-30286
windows-nv18adsv5-standard,global,
windows-nv18adsv5-standard,sweden-central,AAN-47412
windows-nv18adsv5-standard,europe-west,AAL-31278
windows-nv18adsv5-standard,europe-north,AAL-31391
windows-nv18adsv5-standard,germany-west-central,AAN-83088
windows-d32v4-standard,global,
windows-d32v4-standard,sweden-central,AAL-47182
windows-d32v4-standard,europe-west,AAF-48017
windows-d32v4-standard,europe-north,AAF-54297
windows-d32v4-standard,germany-west-central,AAF-45456
windows-f64sv2-standard,global,
windows-f64sv2-standard,sweden-central,AAL-46541
windows-f64sv2-standard,europe-west,AAA-57350
windows-f64sv2-standard,europe-north,AAD-10159
windows-f64sv2-standard,germany-west-central,AAD-82985
linux-d14s-standard,global,
linux-d14s-standard,sweden-central,
linux-d14s-standard,europe-west,997-02364
linux-d14s-standard,europe-north,997-02362
linux-d14s-standard,germany-west-central,
windows-f16s-standard,global,
windows-f16s-standard,sweden-central,AAJ-67131
windows-f16s-standard,europe-west,AAA-14009
windows-f16s-standard,europe-north,AAA-13999
windows-f16s-standard,germany-west-central,AAD-82958
sles-sap-120-core,global,AAA-38950
sles-sap-120-core,sweden-central,
sles-sap-120-core,europe-west,
sles-sap-120-core,europe-north,
sles-sap-120-core,germany-west-central,
windows-d2v4-standard,global,
windows-d2v4-standard,sweden-central,AAL-47223
windows-d2v4-standard,europe-west,AAF-47479
windows-d2v4-standard,europe-north,AAF-55072
windows-d2v4-standard,germany-west-central,AAF-45536
linux-nv36adsv5-standard,global,
linux-nv36adsv5-standard,sweden-central,AAN-47205
linux-nv36adsv5-standard,europe-west,AAL-31495
linux-nv36adsv5-standard,europe-north,AAL-31423
linux-nv36adsv5-standard,germany-west-central,AAN-83128
sles-standard-8-core,global,AAA-16295
sles-standard-8-core,sweden-central,
sles-standard-8-core,europe-west,
sles-standard-8-core,europe-north,
sles-standard-8-core,germany-west-central,
linux-d48dsv4-standard,global,
linux-d48dsv4-standard,sweden-central,AAL-47318
linux-d48dsv4-standard,europe-west,AAF-36183
linux-d48dsv4-standard,europe-north,AAF-37452
linux-d48dsv4-standard,germany-west-central,AAF-44962
windows-e48sv3-standard,global,
windows-e48sv3-standard,sweden-central,AAJ-67049
windows-e48sv3-standard,europe-west,AAD-52786
windows-e48sv3-standard,europe-north,AAD-52776
windows-e48sv3-standard,germany-west-central,AAD-78225
linux-e16dsv5-standard,global,
linux-e16dsv5-standard,sweden-central,AAN-05124
linux-e16dsv5-standard,europe-west,AAL-01034
linux-e16dsv5-standard,europe-north,AAJ-93384
linux-e16dsv5-standard,germany-west-central,AAL-05377
linux-h8m-standard,global,
linux-h8m-standard,sweden-central,
linux-h8m-standard,europe-west,AAA-18525
linux-h8m-standard,europe-north,AAA-18537
linux-h8m-standard,germany-west-central,
windows-d96alsv6-standard,global,
windows-d96alsv6-standard,sweden-central,
windows-d96alsv6-standard,europe-west,
windows-d96alsv6-standard,europe-north,
windows-d96alsv6-standard,germany-west-central,
windows-m832ds12v3-standard,global,
windows-m832ds12v3-standard,sweden-central,
windows-m832ds12v3-standard,europe-west,
windows-m832ds12v3-standard,europe-north,
windows-m832ds12v3-standard,germany-west-central,
linux-m32-16ms-standard,global,
linux-m32-16ms-standard,sweden-central,AAJ-73952
linux-m32-16ms-standard,europe-west,AAD-15352
linux-m32-16ms-standard,europe-north,AAD-15307
linux-m32-16ms-standard,germany-west-central,AAD-83470
sql-server-sles-standard-80-core,global,AAD-46508
sql-server-sles-standard-80-core,sweden-central,
sql-server-sles-standard-80-core,europe-west,
sql-server-sles-standard-80-core,europe-north,
sql-server-sles-standard-80-core,germany-west-central,
linux-d4pdsv5-standard,global,
linux-d4pdsv5-standard,sweden-central,AAN-75710
linux-d4pdsv5-standard,europe-west,AAM-74497
linux-d4pdsv5-standard,europe-north,AAM-58883
linux-d4pdsv5-standard,germany-west-central,AAM-73141
linux-d32sv5-standard,global,
linux-d32sv5-standard,sweden-central,AAL-94731
linux-d32sv5-standard,europe-west,AAM-31677
linux-d32sv5-standard,europe-north,AAL-94802
linux-d32sv5-standard,germany-west-central,AAL-80328
windows-nv16asv4-standard,global,
windows-nv16asv4-standard,sweden-central,
windows-nv16asv4-standard,europe-west,AAF-27135
windows-nv16asv4-standard,europe-north,AAF-31491
windows-nv16asv4-standard,germany-west-central,
windows-e64-16ds-v4-standard,global,
windows-e64-16ds-v4-standard,sweden-central,AAL-47221
windows-e64-16ds-v4-standard,europe-west,AAF-35852
windows-e64-16ds-v4-standard,europe-north,AAF-37022
windows-e64-16ds-v4-standard,germany-west-central,AAF-45401
linux-ds14-8-v2-standard,global,
linux-ds14-8-v2-standard,sweden-central,AAJ-67122
linux-ds14-8-v2-standard,europe-west,997-03345
linux-ds14-8-v2-standard,europe-north,997-03343
linux-ds14-8-v2-standard,germany-west-central,AAD-82990
linux-l8asv3-standard,global,
linux-l8asv3-standard,sweden-central,AAL-42303
linux-l8asv3-standard,europe-west,AAL-42399
linux-l8asv3-standard,europe-north,AAL-42328
linux-l8asv3-standard,germany-west-central,
windows-nv48sv3-standard,global,
windows-nv48sv3-standard,sweden-central,
windows-nv48sv3-standard,europe-west,AAD-70131
windows-nv48sv3-standard,europe-north,AAD-70060
windows-nv48sv3-standard,germany-west-central,
linux-e16asv6-standard,global,
linux-e16asv6-standard,sweden-central,
linux-e16asv6-standard,europe-west,
linux-e16asv6-standard,europe-north,
linux-e16asv6-standard,germany-west-central,
linux-d48plsv5-standard,global,
linux-d48plsv5-standard,sweden-central,AAN-75893
linux-d48plsv5-standard,europe-west,AAM-73478
linux-d48plsv5-standard,europe-north,AAL-53593
linux-d48plsv5-standard,germany-west-central,AAM-74660
linux-l64asv3-standard,global,
linux-l64asv3-standard,sweden-central,AAL-42862
linux-l64asv3-standard,europe-west,AAL-42272
linux-l64asv3-standard,europe-north,AAL-42355
linux-l64asv3-standard,germany-west-central,
windows-e8-2as-v4-standard,global,
windows-e8-2as-v4-standard,sweden-central,AAN-08960
windows-e8-2as-v4-standard,europe-west,AAH-55957
windows-e8-2as-v4-standard,europe-north,AAH-54693
windows-e8-2as-v4-standard,germany-west-central,
windows-d4dv5-standard,global,
windows-d4dv5-standard,sweden-central,AAM-36860
windows-d4dv5-standard,europe-west,AAM-36242
windows-d4dv5-standard,europe-north,AAM-36264
windows-d4dv5-standard,germany-west-central,AAM-35855
ubuntu-advantage-advanced-prepay,global,AAA-55408
ubuntu-advantage-advanced-prepay,sweden-central,
ubuntu-advantage-advanced-prepay,europe-west,
ubuntu-advantage-advanced-prepay,europe-north,
ubuntu-advantage-advanced-prepay,germany-west-central,
windows-m128dsv2-standard,global,
windows-m128dsv2-standard,sweden-central,AAJ-73326
windows-m128dsv2-standard,europe-west,AAH-60896
windows-m128dsv2-standard,europe-north,AAH-66457
windows-m128dsv2-standard,germany-west-central,AAH-60623
sql-server-ubuntu-pro-enterprise-60-core,global,AAJ-62487
sql-server-ubuntu-pro-enterprise-60-core,sweden-central,
sql-server-ubuntu-pro-enterprise-60-core,europe-west,
sql-server-ubuntu-pro-enterprise-60-core,europe-north,
sql-server-ubuntu-pro-enterprise-60-core,germany-west-central,
biztalk-server-standard-80-core,global,AAD-46495
biztalk-server-standard-80-core,sweden-central,
biztalk-server-standard-80-core,europe-west,
biztalk-server-standard-80-core,europe-north,
biztalk-server-standard-80-core,germany-west-central,
linux-e32v4-standard,global,
linux-e32v4-standard,sweden-central,AAL-46993
linux-e32v4-standard,europe-west,AAG-38327
linux-e32v4-standard,europe-north,AAF-47266
linux-e32v4-standard,germany-west-central,AAF-44448
linux-m416msv2-standard,global,
linux-m416msv2-standard,sweden-central,AAJ-73867
linux-m416msv2-standard,europe-west,AAD-46137
linux-m416msv2-standard,europe-north,AAD-46129
linux-m416msv2-standard,germany-west-central,AAF-44037
windows-e8-2adsv5-standard,global,
windows-e8-2adsv5-standard,sweden-central,AAM-75747
windows-e8-2adsv5-standard,europe-west,AAM-43289
windows-e8-2adsv5-standard,europe-north,AAM-38004
windows-e8-2adsv5-standard,germany-west-central,AAM-41121
linux-f48asv6-standard,global,
linux-f48asv6-standard,sweden-central,
linux-f48asv6-standard,europe-west,
linux-f48asv6-standard,europe-north,
linux-f48asv6-standard,germany-west-central,
windows-m16-4ms-standard,global,
windows-m16-4ms-standard,sweden-central,AAJ-73922
windows-m16-4ms-standard,europe-west,AAD-14924
windows-m16-4ms-standard,europe-north,AAD-14921
windows-m16-4ms-standard,germany-west-central,AAD-83501
redhat-12-core,global,AAA-19526
redhat-12-core,sweden-central,
redhat-12-core,europe-west,
redhat-12-core,europe-north,
redhat-12-core,germany-west-central,
sles-basic-16-core ,global,AAA-16305
sles-basic-16-core ,sweden-central,
sles-basic-16-core ,europe-west,
sles-basic-16-core ,europe-north,
sles-basic-16-core ,germany-west-central,
linux-d5v2-standard,global,
linux-d5v2-standard,sweden-central,AAJ-67108
linux-d5v2-standard,europe-west,997-03521
linux-d5v2-standard,europe-north,997-03519
linux-d5v2-standard,germany-west-central,AAD-82979
windows-m16-8ms-standard,global,
windows-m16-8ms-standard,sweden-central,AAJ-73922
windows-m16-8ms-standard,europe-west,AAD-14924
windows-m16-8ms-standard,europe-north,AAD-14921
windows-m16-8ms-standard,germany-west-central,AAD-83501
linux-m128-32ms-standard,global,
linux-m128-32ms-standard,sweden-central,AAJ-73976
linux-m128-32ms-standard,europe-west,AAA-38469
linux-m128-32ms-standard,europe-north,AAA-38487
linux-m128-32ms-standard,germany-west-central,AAD-83469
windows-l48asv3-standard,global,
windows-l48asv3-standard,sweden-central,AAL-42814
windows-l48asv3-standard,europe-west,AAL-42580
windows-l48asv3-standard,europe-north,AAL-42894
windows-l48asv3-standard,germany-west-central,
windows-e16adsv6-standard,global,
windows-e16adsv6-standard,sweden-central,
windows-e16adsv6-standard,europe-west,
windows-e16adsv6-standard,europe-north,
windows-e16adsv6-standard,germany-west-central,
windows-a5-standard,global,
windows-a5-standard,sweden-central,
windows-a5-standard,europe-west,N7H-00223
windows-a5-standard,europe-north,N7H-00212
windows-a5-standard,germany-west-central,
linux-d64av4-standard,global,
linux-d64av4-standard,sweden-central,AAM-87634
linux-d64av4-standard,europe-west,AAD-98096
linux-d64av4-standard,europe-north,AAD-98089
linux-d64av4-standard,germany-west-central,
ubuntu-pro-24-core,global,AAN-88800
ubuntu-pro-24-core,sweden-central,
ubuntu-pro-24-core,europe-west,
ubuntu-pro-24-core,europe-north,
ubuntu-pro-24-core,germany-west-central,
sql-server-ubuntu-pro-web-60-core,global,AAJ-66542
sql-server-ubuntu-pro-web-60-core,sweden-central,
sql-server-ubuntu-pro-web-60-core,europe-west,
sql-server-ubuntu-pro-web-60-core,europe-north,
sql-server-ubuntu-pro-web-60-core,germany-west-central,
sql-server-sles-enterprise-6-core,global,AAA-68518
sql-server-sles-enterprise-6-core,sweden-central,
sql-server-sles-enterprise-6-core,europe-west,
sql-server-sles-enterprise-6-core,europe-north,
sql-server-sles-enterprise-6-core,germany-west-central,
windows-e16-4dsv5-standard,global,
windows-e16-4dsv5-standard,sweden-central,AAN-05080
windows-e16-4dsv5-standard,europe-west,AAJ-93854
windows-e16-4dsv5-standard,europe-north,AAL-06241
windows-e16-4dsv5-standard,germany-west-central,AAL-08112
windows-h16mr-standard,global,
windows-h16mr-standard,sweden-central,
windows-h16mr-standard,europe-west,AAA-18535
windows-h16mr-standard,europe-north,AAA-18547
windows-h16mr-standard,germany-west-central,
linux-d4v4-standard,global,
linux-d4v4-standard,sweden-central,AAL-46667
linux-d4v4-standard,europe-west,AAF-54922
linux-d4v4-standard,europe-north,AAG-37959
linux-d4v4-standard,germany-west-central,AAF-45751
linux-e16-4dsv5-standard,global,
linux-e16-4dsv5-standard,sweden-central,AAN-05124
linux-e16-4dsv5-standard,europe-west,AAL-01034
linux-e16-4dsv5-standard,europe-north,AAJ-93384
linux-e16-4dsv5-standard,germany-west-central,AAL-05377
linux-d8dv4-standard,global,
linux-d8dv4-standard,sweden-central,AAL-47187
linux-d8dv4-standard,europe-west,AAF-41462
linux-d8dv4-standard,europe-north,AAF-40093
linux-d8dv4-standard,germany-west-central,AAF-45856
linux-d48sv4-standard,global,
linux-d48sv4-standard,sweden-central,AAL-46895
linux-d48sv4-standard,europe-west,AAF-55986
linux-d48sv4-standard,europe-north,AAF-53007
linux-d48sv4-standard,germany-west-central,AAF-45791
sql-server-redhat-web-44-core,global,AAD-38585
sql-server-redhat-web-44-core,sweden-central,
sql-server-redhat-web-44-core,europe-west,
sql-server-redhat-web-44-core,europe-north,
sql-server-redhat-web-44-core,germany-west-central,
windows-e8dsv4-standard,global,
windows-e8dsv4-standard,sweden-central,AAL-47125
windows-e8dsv4-standard,europe-west,AAF-35661
windows-e8dsv4-standard,europe-north,AAF-37403
windows-e8dsv4-standard,germany-west-central,AAF-45146
linux-e64asv4-standard,global,
linux-e64asv4-standard,sweden-central,AAM-86772
linux-e64asv4-standard,europe-west,AAD-98212
linux-e64asv4-standard,europe-north,AAD-98213
linux-e64asv4-standard,germany-west-central,
linux-e4av4-standard,global,
linux-e4av4-standard,sweden-central,AAM-86287
linux-e4av4-standard,europe-west,AAD-97908
linux-e4av4-standard,europe-north,AAD-97980
linux-e4av4-standard,germany-west-central,
rhel-sap-ha-96-core,global,
rhel-sap-ha-96-core,sweden-central,
rhel-sap-ha-96-core,europe-west,
rhel-sap-ha-96-core,europe-north,
rhel-sap-ha-96-core,germany-west-central,
linux-nc40adsh100v5-standard,global,
linux-nc40adsh100v5-standard,sweden-central,
linux-nc40adsh100v5-standard,europe-west,
linux-nc40adsh100v5-standard,europe-north,
linux-nc40adsh100v5-standard,germany-west-central,
linux-e64dsv5-standard,global,
linux-e64dsv5-standard,sweden-central,AAN-05188
linux-e64dsv5-standard,europe-west,AAJ-93870
linux-e64dsv5-standard,europe-north,AAJ-92984
linux-e64dsv5-standard,germany-west-central,AAL-05145
linux-hb120-64rs-v2-standard,global,
linux-hb120-64rs-v2-standard,sweden-central,
linux-hb120-64rs-v2-standard,europe-west,AAD-89960
linux-hb120-64rs-v2-standard,europe-north,
linux-hb120-64rs-v2-standard,germany-west-central,
sql-server-redhat-enterprise-20-core,global,AAA-68495
